"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5","pDat","cas"
3,-2,-5,-4,10,0.8,0.005,0.001,2.9676222579,-1.9909270768,-5.0201305748,-3.7896400055,9.7449553893,0.762161954,0.0038267315,-0.0001173283,0.0025617309,3.101e-07,3.061e-07,-0.0014907605,-0.0004094917,-0.0023770046,-0.0182219769,-0.0233346498,190,190
3,-2,-5,-4,10,0.8,0.005,0.001,2.874180349,-1.9660050592,-5.140717908,-3.3794758369,9.5048193673,0.8196927535,0.0050454831,0.000673617,0.0016773433,4.865e-07,3.176e-07,-0.0017204749,-0.0005340876,-0.0028464802,-0.0179992549,-0.0280288552,190,190
3,-2,-5,-4,10,0.8,0.005,0.001,3.1547658783,-2.0746543256,-4.6723277632,-4.6129914602,9.6927449435,0.8104001367,0.0049546018,0.0011449228,0.0017632028,4.644e-07,2.315e-07,-0.0017708471,-0.0005015658,-0.0030540434,-0.0231400603,-0.0336021737,190,190
3,-2,-5,-4,10,0.8,0.005,0.001,2.8700380736,-1.9671405514,-5.1365819248,-3.5047235401,10.0756789957,0.7614418444,0.0042477153,0.0005503708,0.0022991901,3.148e-07,2.699e-07,-0.0012207045,-0.0004125436,-0.0027026173,-0.0160866899,-0.0270864705,190,190
3,-2,-5,-4,10,0.8,0.005,0.001,2.8976960076,-1.9811395564,-5.0478636174,-3.6486087875,9.7517906992,0.7910207704,0.0049035383,0.0011277968,0.002037699,4.522e-07,2.649e-07,-0.0015645751,-0.000537478,-0.0032070158,-0.0190080083,-0.0331066426,190,190
3,-2,-5,-4,10,0.8,0.005,0.001,2.9768433361,-2.0261982608,-4.9214125746,-3.8186241631,9.7110862474,0.7944698449,0.0055670106,0.0015842955,0.0017368005,4.967e-07,2.144e-07,-0.0016334551,-0.0005545583,-0.0035277245,-0.0196127984,-0.0348082995,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9370754505,-1.9923724513,-4.9985775245,-3.764537606,9.7505287205,0.7127219551,0.0051576354,0.0008162298,0.0028331497,4.965e-07,4.314e-07,-0.0013694268,-0.000441033,-0.0025312763,-0.0199295142,-0.0308865802,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.959769197,-1.9988828548,-4.9941490729,-3.973754986,10.099750041,0.8295699069,0.0045366892,0.000534204,0.0014342241,3.704e-07,2.714e-07,-0.0012488097,-0.0004608221,-0.0026981102,-0.0165356056,-0.0271728933,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.015867444,-2.0191712466,-4.9511120994,-4.0376197845,10.1290540278,0.6681480554,0.0055338476,0.001237184,0.0032785988,5.833e-07,5.253e-07,-0.0015029521,-0.0005956834,-0.00362872,-0.0194327749,-0.0376554625,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9970290478,-1.8952578448,-5.1375129437,-4.6667707861,10.4842970479,0.7838537349,0.0046580523,0.0007431292,0.0019839404,4.016e-07,2.74e-07,-0.0014956066,-0.0005265646,-0.0032165703,-0.0178602686,-0.031131343,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9916169058,-1.9764789154,-5.1426733873,-3.8737044852,10.1953475664,0.7871997197,0.0048848631,0.0006122917,0.002011645,4.774e-07,3.406e-07,-0.0017287059,-0.0005277533,-0.0030888613,-0.0216786925,-0.0331948437,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.94434675,-1.9769109659,-5.1136713522,-3.7434739012,10.2792100078,0.8759848907,0.0042286558,-3.21854e-05,0.0008556477,2.466e-07,2.207e-07,-0.0015785142,-0.0004360165,-0.0028131056,-0.018643433,-0.0257641451,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9100470711,-2.0318057377,-4.9985321194,-3.3761447359,9.6171343624,0.8343391584,0.0048119057,0.0007798688,0.0013493112,3.908e-07,2.456e-07,-0.0012921432,-0.0004124105,-0.0024396291,-0.016007833,-0.0230231996,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9440976567,-2.0035104117,-4.954142238,-3.940492999,10.2973960161,0.7316156788,0.0050785763,0.0012404589,0.0023196583,4.004e-07,2.907e-07,-0.0015280601,-0.0005012692,-0.0030022536,-0.0177034832,-0.026632688,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0509127586,-1.8977522265,-5.1660916569,-4.7309004984,10.507840695,0.7708771172,0.0051091222,0.0016041753,0.0019526823,3.919e-07,1.619e-07,-0.0015220632,-0.000550128,-0.0031833302,-0.0197189245,-0.0354867484,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9615654911,-2.0016398554,-5.0111818807,-3.7771441476,9.7403658343,0.8407914385,0.0046033429,0.0001171662,0.0013751331,3.759e-07,3.122e-07,-0.001529196,-0.0004845939,-0.0026593147,-0.0184050586,-0.0255445212,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9970909446,-2.080282545,-4.810596416,-3.586381332,9.2555299279,0.7995177149,0.0044795081,0.0004745572,0.0018016878,3.629e-07,3.027e-07,-0.0014339827,-0.0004229424,-0.0026259093,-0.0193194733,-0.0304987218,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9560307219,-1.9945812692,-4.8395892132,-4.1581503007,9.7422715955,0.8340456143,0.0053981229,0.0017112442,0.0012538194,4.002e-07,1.213e-07,-0.0013983306,-0.0005374468,-0.0032654873,-0.0176749221,-0.0340532091,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0338617659,-1.9658655047,-5.0682718074,-4.3745741912,10.4291572953,0.7728713159,0.0047565093,0.0010892291,0.0021305772,4.37e-07,2.622e-07,-0.0016855453,-0.0005493941,-0.0033700556,-0.0194930431,-0.0358762037,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.115710367,-2.0802469554,-4.805850263,-4.1318316588,9.6090475871,0.7962963927,0.0049804956,0.0011230122,0.0017203204,4.22e-07,2.279e-07,-0.0015468511,-0.0004870865,-0.002885071,-0.0183722692,-0.0303375856,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9556392312,-2.0691516968,-4.8142687062,-3.6314792001,9.5748417556,0.7469569331,0.0047415394,0.0008604076,0.0025053067,4.306e-07,3.038e-07,-0.0015861837,-0.0004332151,-0.0025443891,-0.0199236038,-0.0258053338,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.053305658,-1.9577923048,-5.0630767885,-4.4982848956,10.3152453988,0.8227068043,0.0049688599,0.0005495738,0.0014583562,4.034e-07,3.439e-07,-0.0015268158,-0.000522892,-0.0029756597,-0.0192127725,-0.0318973184,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9319117161,-1.8725320764,-5.4834063897,-4.0248069391,11.072584106,0.8122904966,0.0050388509,0.0016144256,0.0014130942,3.036e-07,5.81e-08,-0.0013868505,-0.0004689303,-0.0027932388,-0.0191722764,-0.0334386195,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9510962916,-1.9811244773,-5.0627643165,-3.9589472527,10.2206045569,0.8064692868,0.0048525059,0.0009736386,0.0016937064,4.284e-07,2.401e-07,-0.0016763496,-0.0004863521,-0.0029666322,-0.0200927343,-0.0318592578,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9993198753,-2.0047754475,-5.0662355193,-3.9048442271,10.2083761344,0.8530262199,0.0048157665,0.0004794715,0.0012963283,4.848e-07,2.903e-07,-0.0015245389,-0.000504268,-0.0030561167,-0.0189782081,-0.0302764686,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.195225946,-2.0638989116,-4.8231641971,-4.5534402428,10.028418792,0.7557774779,0.0055644328,0.0009745435,0.0023205292,5.883e-07,4.111e-07,-0.0019598591,-0.0005961478,-0.0032824,-0.0250127535,-0.0383014123,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0438338668,-2.0362352806,-4.9618292288,-3.972471265,9.7608061905,0.7821837203,0.0060398767,0.0013813395,0.001916726,6.642e-07,4.074e-07,-0.0019127406,-0.0006523582,-0.0036237902,-0.0219856,-0.0373430206,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0592733791,-1.9956887179,-5.0027851872,-4.2423608307,10.2369411777,0.8074840972,0.0047815886,0.0007762838,0.0016389491,4.055e-07,2.796e-07,-0.0015171076,-0.0004677403,-0.0027125948,-0.0189749352,-0.0296090065,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0641315608,-2.101706234,-4.6299628506,-3.9965779107,9.2670629995,0.8332574746,0.0051316263,0.0009711403,0.0014613947,5.278e-07,2.791e-07,-0.001381261,-0.0005573731,-0.0030667663,-0.01962857,-0.0364398882,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.1106113105,-2.0287321109,-5.0414439853,-4.2095897044,10.368992256,0.7598954911,0.0056290155,0.0017749497,0.0020503144,5.064e-07,2.597e-07,-0.0016851282,-0.0006245461,-0.0034671973,-0.0217703746,-0.0362619177,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,3.0519080401,-2.0811273484,-4.9306495005,-3.7511591719,9.9539192514,0.6922708475,0.0062124872,0.0014099632,0.0031207543,7.434e-07,6.577e-07,-0.0017199477,-0.0006085301,-0.0037267591,-0.0243894837,-0.0394670907,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9502524771,-2.0001779508,-5.0296488762,-3.8041269754,10.044807844,0.7506130939,0.005760407,0.0013509944,0.0023210719,6.594e-07,3.674e-07,-0.0015046025,-0.00056746,-0.0030550159,-0.0198981249,-0.0366620195,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.8211657082,-1.9145584825,-5.1314428588,-3.7030183658,9.9409698654,0.7783352094,0.0054590425,0.0010860787,0.0020011302,5.356e-07,3.547e-07,-0.0013831659,-0.0005697028,-0.0036863028,-0.0171469484,-0.038198947,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9317096378,-2.0480814937,-4.8299815535,-3.6870089312,9.6551424685,0.695212936,0.005311547,0.0013029754,0.0030634812,5.416e-07,3.645e-07,-0.0014506124,-0.0005035954,-0.0031440122,-0.0201069081,-0.0376651575,200,200
3,-2,-5,-4,10,0.8,0.005,0.001,2.9024447737,-1.9002622015,-5.0838809121,-4.1795288033,10.2787336699,0.8222878189,0.0054242063,0.0007251764,0.0013895141,4.342e-07,3.288e-07,-0.0018369558,-0.0005710987,-0.0034780948,-0.0215865573,-0.0338681007,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9820465531,-1.9889777233,-4.9751967095,-3.9166517097,9.4467597767,0.8474746845,0.005557341,0.0014399594,0.001124133,4.555e-07,1.902e-07,-0.0015032427,-0.0005712927,-0.0029543122,-0.01574396,-0.026204082,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9855071867,-2.0266346571,-4.9339190011,-3.7346395627,9.5291061146,0.783261837,0.0042692432,0.000691634,0.0018543673,3.38e-07,2.303e-07,-0.0011781456,-0.0004477201,-0.0024911858,-0.0139322909,-0.0266362413,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1465999567,-2.1077677752,-4.7142743526,-4.2266543506,9.4885580921,0.8402940813,0.004265539,0.0003652752,0.0014150731,3.929e-07,2.835e-07,-0.0015362733,-0.0006205133,-0.0032675997,-0.0181693809,-0.0335591355,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0140353694,-2.0534217955,-4.770231022,-3.9726783014,9.3283025584,0.853312592,0.00586475,0.0012229737,0.0011105586,5.332e-07,2.637e-07,-0.0016623425,-0.0006238308,-0.0039266626,-0.0172760262,-0.0321213399,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0562880806,-1.9433027459,-5.1176298489,-4.5904984237,10.4174436347,0.7908172275,0.0054819466,0.001161072,0.0016743519,4.711e-07,2.993e-07,-0.0016738918,-0.0005418531,-0.0032317107,-0.0201725486,-0.0311200923,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1517782233,-2.0019590054,-5.1007583698,-4.4521493322,10.6187509806,0.8354258032,0.004644283,0.0010090771,0.0012893254,3.463e-07,1.709e-07,-0.0014741254,-0.0005311358,-0.0030086469,-0.0168816078,-0.0290332799,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1171575467,-2.0614135816,-4.9058199687,-4.1367897131,9.9061556458,0.9293193104,0.0054180263,0.0013965486,0.0002888547,3.807e-07,1.57e-07,-0.0016782843,-0.000586038,-0.0032109529,-0.0186264421,-0.0306386442,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0236483117,-2.0992563291,-4.7966361062,-3.6653005922,9.6173893941,0.7806532352,0.0036077948,-0.0002648406,0.0020182625,2.287e-07,2.263e-07,-0.0014323208,-0.0004255166,-0.002224992,-0.0147055138,-0.0189127016,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1551230441,-2.1114299235,-4.7365086044,-4.0749470369,9.5450979015,0.8137588588,0.004399206,0.0002564394,0.0015966988,3.42e-07,2.863e-07,-0.0015345784,-0.0004487859,-0.0025861955,-0.0192453428,-0.0250008238,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0051889297,-1.9943753861,-5.0252128356,-4.0478370475,10.0424299353,0.8548759392,0.0041007913,-4.02481e-05,0.0011762438,3.044e-07,2.74e-07,-0.0013682428,-0.000413974,-0.0024835852,-0.0172861224,-0.026980981,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0742906706,-2.0139447969,-4.9144897391,-4.3365198464,9.8834972623,0.7998017943,0.0051158036,0.0010200999,0.0014457392,3.967e-07,2.534e-07,-0.001475339,-0.0004423386,-0.0026609975,-0.020761795,-0.0312573493,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.138374129,-1.9824406397,-5.0219634241,-4.6341572586,10.2824040882,0.8152222637,0.0042460992,0.0006511031,0.0014888612,3.11e-07,2.252e-07,-0.0012271415,-0.0004600026,-0.0025564347,-0.0169035953,-0.0265252925,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.8524550943,-1.9746436156,-5.1043164274,-3.334329478,9.6083959805,0.8002265249,0.0048034527,0.0011726809,0.0015957353,3.69e-07,1.905e-07,-0.0012958201,-0.0004344798,-0.0023203747,-0.0143268752,-0.0220229943,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0757891772,-1.9747307655,-4.9688243348,-4.6553584301,10.3615075735,0.7703191172,0.0037696598,0.0004274526,0.0020658169,2.45e-07,1.887e-07,-0.0014021952,-0.0003874856,-0.0022680204,-0.0179781494,-0.0231292211,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9887031998,-2.0660698071,-4.7428633685,-3.8930164141,9.6744518396,0.8680573826,0.0052636469,0.0007551081,0.0010212238,4.914e-07,2.815e-07,-0.0017385683,-0.000542634,-0.0033717828,-0.0201594014,-0.0352098133,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.955978528,-1.9982325657,-5.0019411086,-3.7094727755,9.7362633027,0.7242535656,0.0046323367,0.0012965547,0.0024048011,3.622e-07,1.92e-07,-0.0012634845,-0.0004942967,-0.0027708515,-0.0146233314,-0.0293061805,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0167408447,-1.9315673354,-5.1081270852,-4.5556763524,10.711673174,0.7571462565,0.0047357126,0.0006922013,0.0020827967,3.713e-07,3.026e-07,-0.0013465713,-0.0004231571,-0.0025142331,-0.0195193674,-0.0305667367,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1597399313,-2.0439136703,-4.6735612801,-4.7411693033,9.7840117233,0.8740760617,0.0052788114,0.0005066509,0.0008658094,3.978e-07,2.914e-07,-0.0019605867,-0.0005104156,-0.0032550587,-0.025818599,-0.0323023251,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.1461549713,-1.98773704,-5.0649025546,-4.7071237363,10.692282409,0.8090396014,0.0054367064,0.0015089965,0.0015445854,4.776e-07,2.18e-07,-0.001722267,-0.0006366448,-0.0036237998,-0.0230294836,-0.0444898227,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0028054968,-2.005800415,-4.9848681148,-4.112782468,10.2258344806,0.7826082847,0.0049685382,0.0013946425,0.0017485897,3.889e-07,1.904e-07,-0.0012775872,-0.0004026986,-0.0023537201,-0.0185810205,-0.0278434451,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.3496224001,-2.1317172987,-4.6322897849,-5.0648252127,10.2542823288,0.8013129082,0.0053937436,0.0014950926,0.0015707214,4.456e-07,2.099e-07,-0.0018699243,-0.0005865566,-0.0035956157,-0.0235828656,-0.0348760399,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0076982672,-2.0258360875,-4.8267386738,-4.2114977583,9.932690119,0.8121655194,0.0054574973,0.0015993164,0.0015101929,4.616e-07,1.883e-07,-0.0016819026,-0.0005773908,-0.0031690353,-0.0204442113,-0.035359344,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9816080363,-2.0070995527,-5.1131361823,-3.6109514022,10.0849620676,0.7233607733,0.0055335196,0.0018504021,0.0022826631,4.979e-07,2.461e-07,-0.0014218061,-0.0005144313,-0.0026600125,-0.0166901055,-0.0285787697,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9199850145,-1.9427046078,-5.097766502,-3.9759467778,10.1562447583,0.8182145,0.0048768039,0.0006058723,0.0015346559,4.359e-07,2.92e-07,-0.0014754887,-0.0004885956,-0.0028382944,-0.0179131824,-0.0296269714,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.9652358787,-2.0497700545,-4.7924672206,-3.7112756257,9.1176628854,0.7870006292,0.0059909759,0.001098445,0.0017418424,5.463e-07,3.574e-07,-0.0018561047,-0.0005341008,-0.0032547866,-0.0222725225,-0.0242218905,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.042683354,-2.0682219625,-4.8310239657,-3.8496327752,9.5368807605,0.8146949617,0.0049939367,0.0009207054,0.0015078082,4.158e-07,2.814e-07,-0.0015787822,-0.0005057476,-0.0029504763,-0.0198916365,-0.0254027628,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0749766988,-2.1300578098,-4.6372558959,-3.8359898171,9.1229771532,0.7902376044,0.0053869779,0.0006816083,0.0018184694,5.088e-07,4.142e-07,-0.0018356445,-0.0005117999,-0.0035496833,-0.0238087455,-0.0297773881,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,2.8808602562,-1.8856722647,-5.1348198352,-4.2478162392,10.2703565391,0.8223812757,0.0043750976,0.0004026628,0.0014046955,3.358e-07,2.801e-07,-0.0011988531,-0.0004248885,-0.0024118869,-0.0158666485,-0.028618644,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.028022327,-1.9881729662,-5.1110605758,-4.2498824624,10.6732724696,0.8530017405,0.0044609592,0.0007044625,0.0011788556,3.472e-07,1.977e-07,-0.0014351856,-0.0004493903,-0.0026042093,-0.0197162822,-0.0297048004,210,210
3,-2,-5,-4,10,0.8,0.005,0.001,3.0107827131,-1.9938346728,-4.9874272406,-4.017689063,9.9193883932,0.7628368854,0.0059333809,0.0018056778,0.0018589966,5.783e-07,2.781e-07,-0.00156375,-0.0005328757,-0.0031279732,-0.0192021735,-0.0360898301,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.1051012558,-2.123333978,-4.6271835746,-3.9018393633,8.8150671894,0.7755356876,0.0055697036,0.0009189905,0.0018392441,4.902e-07,3.541e-07,-0.0019924072,-0.0005155439,-0.0032062178,-0.0218825408,-0.0251473962,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9934066695,-1.9773244517,-5.1429137808,-3.8185304923,9.9338799587,0.828090672,0.0054441702,0.0012970538,0.0012767024,4.661e-07,2.333e-07,-0.0013947086,-0.0005031172,-0.0028956349,-0.0175761555,-0.032526133,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.1693893717,-2.1018310181,-4.9963784994,-3.8909661913,10.0397263535,0.8117180577,0.0050348272,0.0009722292,0.0014919893,4.198e-07,2.624e-07,-0.0017498783,-0.0005549355,-0.0031467158,-0.0201828704,-0.0307878576,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9219780768,-2.0578450584,-4.8376483872,-3.4460036721,9.5171248738,0.7888939336,0.0052437844,0.0017638465,0.0015589078,3.652e-07,1.243e-07,-0.0014605099,-0.0004576064,-0.0029322897,-0.0165064085,-0.0278824632,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0192318774,-2.0241703763,-4.8762676261,-4.2163160223,10.2567850097,0.7881315015,0.0060857659,0.0016367244,0.0015763942,5.624e-07,2.44e-07,-0.001525986,-0.000530792,-0.0031111694,-0.0210535781,-0.0375122539,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9489783962,-1.9597131647,-5.1632052016,-3.883062548,10.3679913415,0.7683655359,0.0042602415,0.0001953902,0.0019299857,2.956e-07,2.764e-07,-0.0012935764,-0.0004254568,-0.0027228903,-0.0156864175,-0.0264204059,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0306554385,-2.057481282,-4.8813674064,-3.8297771757,9.5406959854,0.8102492846,0.0054293477,0.0009182831,0.0016608495,6.012e-07,3.236e-07,-0.0015747952,-0.0005260955,-0.0030901142,-0.0227186029,-0.039592434,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0501599531,-2.0786761464,-4.8522323443,-3.7561253086,9.5726876965,0.8317274148,0.0052505666,0.0007903437,0.0013238422,4.924e-07,2.628e-07,-0.0016822572,-0.0005209142,-0.0029899852,-0.0203176347,-0.0333134089,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0358344561,-1.9995558353,-4.971234178,-4.2685887982,9.9989833173,0.8083451469,0.0050765293,0.0005271023,0.0014486395,4.161e-07,2.824e-07,-0.001289634,-0.0004865639,-0.0029637528,-0.0171140775,-0.0354570439,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9059231314,-2.0077435543,-5.0480657974,-3.3863801393,9.3160774591,0.7243680505,0.0045992933,0.0010198384,0.0024189015,3.653e-07,2.513e-07,-0.0014906395,-0.000492693,-0.0029714976,-0.0137330449,-0.0286941576,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.8927413169,-1.9530389856,-5.099955048,-3.7037170073,9.914541735,0.7416468002,0.00474315,0.0006177491,0.0023958949,4.375e-07,3.014e-07,-0.0015459432,-0.0004819589,-0.0030870156,-0.0168727619,-0.0294418278,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0343316896,-2.0136402383,-4.9158351384,-4.0215015481,9.7632288628,0.7978205513,0.0039422394,0.0005924149,0.0015240905,2.311e-07,1.461e-07,-0.0011666737,-0.0003546675,-0.001999709,-0.0142092204,-0.0192796063,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0388616279,-2.042055578,-4.8732520404,-4.0756189694,10.0428285114,0.7941244979,0.0045331611,0.0010321233,0.0016358021,3.329e-07,1.981e-07,-0.0013440652,-0.0004411126,-0.0025804114,-0.0177702553,-0.0276205161,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.881595857,-1.934960445,-5.1920874121,-3.7579171139,10.2171097343,0.7746006329,0.0055856065,0.0013037135,0.0017758699,4.777e-07,2.562e-07,-0.0015592327,-0.0004820648,-0.0031646445,-0.0180315399,-0.0286382185,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.8723355139,-1.9094567341,-5.1214676918,-4.07066419,10.5419121553,0.8006516665,0.0058046363,0.0012814504,0.0015843917,6.028e-07,3.056e-07,-0.0013659556,-0.0005675357,-0.0033276019,-0.0175664061,-0.0394063127,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.8319651647,-1.9393054968,-5.1143105293,-3.465597545,9.4585744733,0.7944134729,0.004696091,0.0005917506,0.0016141627,3.641e-07,2.741e-07,-0.0010722042,-0.0004228296,-0.0024468711,-0.0132259476,-0.0225586054,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0197912478,-1.9893533174,-4.9994151369,-4.1539951741,9.8876623566,0.7815807969,0.0049381634,0.0010116944,0.0018079154,3.933e-07,2.395e-07,-0.0014513661,-0.0005049712,-0.0028732041,-0.016589429,-0.0269521392,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.890067423,-1.9616124431,-5.0826502968,-3.6924669677,9.8506784493,0.8236835234,0.0039800208,-0.0001596519,0.0014285609,2.722e-07,2.561e-07,-0.0010839236,-0.0003468385,-0.0020425077,-0.0141369968,-0.022287665,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9760477505,-1.9318145686,-5.1747141599,-4.2169493374,10.4004358999,0.8169898934,0.0047343458,0.0006749626,0.0014339333,3.771e-07,2.449e-07,-0.0012595217,-0.0004770069,-0.0028741819,-0.0153747543,-0.0307406779,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.037280594,-2.0018939015,-5.0066748559,-4.2044376154,10.2509517947,0.687794856,0.0050864455,0.0008272177,0.0028824436,4.643e-07,4.29e-07,-0.0015082518,-0.0004736924,-0.0029071314,-0.0205888015,-0.0324864108,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0509649387,-2.0028212515,-5.127511141,-3.8720954491,9.9404676993,0.8133169738,0.0045101374,0.0006693648,0.0014860285,3.52e-07,2.617e-07,-0.0012313201,-0.0004368417,-0.0025802065,-0.016751142,-0.0313775523,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,2.9219203968,-1.9184947554,-5.2862319016,-3.9207662423,10.6135157972,0.795076451,0.004269491,0.0005023672,0.001647461,3.158e-07,2.217e-07,-0.001155787,-0.0003758139,-0.0021086214,-0.0151168275,-0.0248011122,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0198553871,-2.0160437956,-4.7803990331,-4.4159979233,9.9863889803,0.8111473246,0.005408525,0.0013407278,0.0014878931,4.835e-07,2.296e-07,-0.0016177769,-0.0006538817,-0.0035928441,-0.0179927852,-0.0361308266,220,220
3,-2,-5,-4,10,0.8,0.005,0.001,3.0137211294,-2.0425001184,-5.0700492454,-3.548265915,10.031412786,0.7464223742,0.0044197432,0.0006476606,0.0021941166,3.487e-07,2.8e-07,-0.0013651451,-0.0005211919,-0.0029152008,-0.0148839742,-0.0309072495,220,220
