"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5","pDat","cas"
1,-0.25,-14,-12,60,0.4,0.05,0,1.0201223179,-0.2361184633,-14.0610184679,-12.3798118167,61.155562574,0.3866133579,0.0462230068,0.0032381924,0.005627851,2.16923e-05,3.46355e-05,-0.0002549449,-0.000169568,-0.0109333164,-0.0520832936,-0.7674414413,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9907400354,-0.2503506793,-13.9811034716,-11.9611606595,60.5889581779,0.2614915129,0.0497737598,0.0064247592,0.007063783,2.30484e-05,3.88066e-05,-0.0002544219,-0.0001668405,-0.0105459602,-0.0572391242,-0.7288640919,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.0019326065,-0.248817125,-14.1453733323,-12.0318281107,61.2317241977,0.344284666,0.0534556653,0.007321577,0.0059782822,3.0961e-05,4.68584e-05,-0.0002545068,-0.0001937828,-0.0116696894,-0.051281972,-0.8601312667,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.032345123,-0.2445558454,-14.0334175272,-12.5598025993,61.5714917167,0.3925949053,0.0530509793,0.0013881175,0.0054683458,2.75216e-05,4.18682e-05,-0.0003133644,-0.0001879715,-0.0112096448,-0.0719949193,-0.8712636478,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9818898066,-0.2660390614,-14.0087283704,-11.5604000872,59.040826458,0.4843595563,0.0494858306,-0.0089471479,0.0043046943,2.38425e-05,3.52909e-05,-0.0002373365,-0.0001696441,-0.0107476324,-0.053749444,-0.6846942269,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.0208771328,-0.2473224269,-14.050662583,-12.3739327345,61.3155824698,0.4810085578,0.046291666,0.000834155,0.0044696632,2.13223e-05,3.14431e-05,-0.000252234,-0.0001650003,-0.0107851577,-0.057304527,-0.7697533961,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9788209142,-0.2453803194,-14.0238733298,-11.7010700244,59.1391933227,0.5088062164,0.0446828762,-0.0051105,0.0040782343,1.96074e-05,2.70891e-05,-0.0002195563,-0.0001514984,-0.009942499,-0.0455366417,-0.6297300234,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9876689245,-0.2295957621,-14.0885491086,-11.9667515993,59.7812628172,0.3260053241,0.0464930711,0.0112941648,0.0057499993,2.41336e-05,3.60116e-05,-0.0002179632,-0.0001622016,-0.0101365241,-0.0451901663,-0.7658035658,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9991623927,-0.2383253912,-14.2090643636,-12.1197651009,61.9753481296,0.3752843193,0.056022633,-0.0008595803,0.0057829118,3.04672e-05,5.10601e-05,-0.000274273,-0.0002135842,-0.0137419811,-0.0553776723,-0.8336431345,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.0019021217,-0.2448685532,-14.0228451512,-12.0730515243,60.3899676269,0.4592239645,0.0543368758,-0.00496762,0.0047941363,2.96775e-05,4.34856e-05,-0.0002793995,-0.0001853049,-0.0115847744,-0.0607194244,-0.8664433858,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,0.9879467122,-0.2625277796,-13.8739841307,-11.7652095652,59.2459676731,0.4188889131,0.0536393483,-0.0021346785,0.0052157714,2.80351e-05,4.66699e-05,-0.0002736353,-0.0002015191,-0.0124594716,-0.0587333906,-0.7982776608,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.002712571,-0.2942755695,-13.7524004023,-11.6777974105,58.0908724481,0.4712792942,0.0422388822,-0.0033442179,0.0046750352,1.79394e-05,2.64426e-05,-0.0002337681,-0.0001425253,-0.0088529961,-0.0495296171,-0.6376368858,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.0257011132,-0.2561375961,-13.9918438042,-12.3322640863,60.6016607005,0.3940615404,0.0455892299,-0.0097692878,0.005365815,1.96548e-05,2.98507e-05,-0.0002393476,-0.0001620119,-0.009886767,-0.0544952894,-0.6875600744,230,230
1,-0.25,-14,-12,60,0.4,0.05,0,1.0073374293,-0.2500508618,-14.0671518421,-12.0506142166,60.1771266978,0.4723435277,0.0468414988,-0.0060037974,0.004289627,2.04486e-05,2.89718e-05,-0.0002178158,-0.0001562796,-0.0097612088,-0.0483462972,-0.6554492937,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9926961368,-0.2642310972,-13.9949830652,-11.7739907733,59.4903075047,0.4068965221,0.0499448875,-0.0069346431,0.0049922718,2.2736e-05,3.87547e-05,-0.0002090271,-0.0001849647,-0.0107691459,-0.0489090998,-0.6950263086,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9898505501,-0.2377280354,-14.1472982408,-11.8987043137,60.0739514695,0.4502825108,0.0497417309,-0.00225308,0.0046063314,2.32178e-05,3.51296e-05,-0.000231903,-0.0001690796,-0.0106922382,-0.0497372904,-0.7472329847,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0008904343,-0.2610763917,-13.8944208242,-11.8554281132,58.3058127911,0.3537736022,0.0550589459,-0.0094012493,0.005741848,2.82384e-05,4.44158e-05,-0.0002939274,-0.0001906022,-0.0121639885,-0.0558796533,-0.7682067963,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0066591972,-0.2198789995,-14.2145910925,-12.3809939362,61.4502151646,0.4033233802,0.0536923985,0.0035896183,0.0049826872,2.87182e-05,4.66093e-05,-0.0002550059,-0.0002020843,-0.0127925304,-0.0537493794,-0.9263936731,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0281815798,-0.2501961754,-14.080268566,-12.3516018358,61.3148052533,0.3125092416,0.0485541547,-0.0089274694,0.0064639556,2.16606e-05,3.58322e-05,-0.0002599818,-0.0001655371,-0.0098588098,-0.0569912156,-0.7366536633,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9757751159,-0.2225665579,-14.2403076979,-11.8903896923,60.8152350978,0.2864350402,0.0534262917,0.0041437895,0.0060971199,2.69941e-05,4.41686e-05,-0.0002685984,-0.0001769032,-0.0111168104,-0.0544976594,-0.8032492977,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9916678839,-0.2585116001,-13.9417010404,-11.8661544869,59.774580515,0.470735567,0.0494540976,-0.0015225752,0.0043798948,2.32158e-05,3.51409e-05,-0.000247231,-0.0001695759,-0.011918133,-0.0518502917,-0.74192677,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9876695185,-0.2641858206,-13.9300734867,-11.663039038,58.6030001421,0.543136675,0.044823574,-0.0060679079,0.0034827868,1.89127e-05,2.59595e-05,-0.0002093876,-0.0001470116,-0.0089086579,-0.0475861097,-0.583602345,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0211729462,-0.2930660141,-13.649900183,-12.0176523496,58.6820661896,0.5439705256,0.0483896127,0.0097854167,0.0034401203,2.52044e-05,3.11638e-05,-0.0002470288,-0.000178824,-0.0109361961,-0.0501701713,-0.8012059196,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0056411322,-0.2508277095,-13.9628094971,-12.0514470111,59.478719684,0.4122490076,0.0455147577,0.0090695643,0.0047457897,2.17362e-05,3.05264e-05,-0.0002131518,-0.0001675275,-0.0107018737,-0.0417052882,-0.6974966101,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0159181784,-0.2483462198,-14.0426496361,-12.2490297578,60.6084629188,0.434338327,0.0521886083,-0.0129768246,0.004611543,2.50903e-05,3.60742e-05,-0.0002837556,-0.0001717927,-0.0108124057,-0.0626818489,-0.7350653966,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9975813589,-0.2779810626,-13.881898884,-11.7347437291,58.9579982364,0.3890534889,0.0464181767,0.0001336287,0.0052986534,2.00071e-05,3.15311e-05,-0.000240777,-0.0001511878,-0.0096674307,-0.0506915423,-0.6409798934,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9862136481,-0.2419614485,-14.2240175453,-11.8399547732,60.5612785261,0.3516147784,0.0492326282,0.0051982445,0.0054315309,2.40664e-05,3.66075e-05,-0.0002197249,-0.000165412,-0.0105576213,-0.0452865897,-0.6955352073,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0013778921,-0.2543570177,-13.962556889,-11.8791320326,58.8332860092,0.2336770249,0.0467439111,-0.0011712696,0.0069777644,1.92465e-05,3.37763e-05,-0.0002363087,-0.0001546793,-0.0096554501,-0.0522901557,-0.6560712439,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0165588689,-0.2315161553,-14.0686266014,-12.3896619104,61.0602963859,0.5748727084,0.0431781114,0.0054191548,0.0031871092,1.93301e-05,2.10582e-05,-0.0002254075,-0.0001397104,-0.0090439182,-0.0459956105,-0.6723960553,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9975686398,-0.2660255833,-13.9452302677,-11.7637672829,58.9691737404,0.450739959,0.0507177191,0.0012282549,0.0045016028,2.43287e-05,3.49746e-05,-0.0002611089,-0.0001769025,-0.0111618604,-0.0497722673,-0.6767432736,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9956200571,-0.2678363257,-13.9312304951,-11.7633744875,58.7547577907,0.3630129557,0.0522021147,-0.0111967025,0.0056470152,2.49652e-05,4.22652e-05,-0.0002786579,-0.0001788282,-0.0110875402,-0.0598455628,-0.7776675615,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.970311352,-0.2510056901,-13.9845090953,-11.6364009692,59.306513664,0.3087376428,0.0561600467,-0.0042856737,0.006123513,2.81894e-05,5.02864e-05,-0.0002445736,-0.0001932173,-0.0123556231,-0.0554368669,-0.7783508807,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9943795829,-0.2234338694,-14.1996782738,-12.080206754,60.8246025436,0.3787540497,0.0539841924,0.0003057248,0.0054167426,2.67089e-05,4.19183e-05,-0.000250032,-0.0001783048,-0.0109866517,-0.0572063831,-0.7858219916,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0291604044,-0.2456889638,-14.071449013,-12.3998619171,61.0284006206,0.4202216686,0.0473836723,-0.0002857233,0.0048980785,2.1255e-05,3.06728e-05,-0.0002569938,-0.0001594712,-0.0099739553,-0.0542446396,-0.7102675752,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0130994328,-0.262035505,-13.9793817345,-12.0750345754,60.212874332,0.4062341667,0.0416008751,-0.0084832887,0.0049676123,1.62799e-05,2.8717e-05,-0.0001873919,-0.0001547829,-0.0097139065,-0.0438691169,-0.5845954145,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9837545237,-0.2482959006,-13.9144307738,-11.8159785744,59.6143671988,0.2996861358,0.0534309385,0.006906323,0.005960655,2.6543e-05,3.94255e-05,-0.0002610475,-0.00016109,-0.0101096847,-0.0583181266,-0.8069462869,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9708103143,-0.2110069642,-14.2156675286,-11.8755083085,60.8517985741,0.4884607869,0.0466748646,-0.0013623742,0.0041348942,2.02672e-05,3.02465e-05,-0.0001963533,-0.0001616278,-0.0097567122,-0.0461869918,-0.6698517748,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0242968096,-0.2422742271,-14.0750281099,-12.3241584987,60.7114809337,0.2926363258,0.057828925,0.0176212523,0.0052676028,3.60944e-05,5.13206e-05,-0.0002697582,-0.0002008413,-0.012523412,-0.0514833809,-0.9515526589,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9728633995,-0.2438395288,-13.9784757688,-11.6394776068,58.7170871117,0.5386381433,0.0559258837,-0.004150482,0.0035368195,2.91801e-05,3.84968e-05,-0.0002778099,-0.0001862947,-0.0120463659,-0.0566796761,-0.7505200935,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.0067273583,-0.257007109,-14.0239274462,-12.00490821,60.2331153087,0.3676462403,0.0501297998,-0.0006098287,0.0055824916,2.35665e-05,3.94404e-05,-0.0002317653,-0.0001799649,-0.0113218866,-0.0476769465,-0.7553853733,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9907585016,-0.2293648039,-14.1356626963,-11.9656022059,60.3441495594,0.4969077576,0.0465044888,-0.0056593149,0.004054096,2.01248e-05,2.62901e-05,-0.000260041,-0.0001487868,-0.0100344187,-0.053693588,-0.674508807,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9688553936,-0.243917446,-14.0929502401,-11.5512989151,59.4732465879,0.2731718505,0.0506070453,-0.0056167107,0.00672286,2.29943e-05,4.21127e-05,-0.0002297126,-0.0001787394,-0.0099640238,-0.0522078244,-0.691007959,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,1.011239439,-0.2718816737,-13.9058643089,-11.9851151994,59.5103979038,0.2704568562,0.0458708988,0.001210423,0.0062981653,1.95269e-05,3.22653e-05,-0.0002503463,-0.0001557213,-0.0090316745,-0.0525613971,-0.6844784715,240,240
1,-0.25,-14,-12,60,0.4,0.05,0,0.9909921254,-0.2528910877,-14.0228059993,-11.8065457366,59.3668681808,0.344273227,0.0488946292,-0.0036785855,0.0054028728,2.05469e-05,3.53143e-05,-0.0002047408,-0.0001631726,-0.0099145611,-0.0467207804,-0.6833022902,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9958127659,-0.2664249004,-14.0473669607,-11.8141410981,60.2139888189,0.3000249532,0.0584923805,0.0120420165,0.0055164713,3.16136e-05,4.92923e-05,-0.0002763134,-0.0002004831,-0.0122013994,-0.0507355003,-0.7839073732,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0139840709,-0.2354089502,-14.0496057114,-12.3395962767,60.6015479819,0.5375924166,0.0450814338,0.0038458613,0.0033824623,1.88765e-05,2.34611e-05,-0.0002236983,-0.0001459767,-0.0091564348,-0.0434468084,-0.6294997798,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0049726681,-0.2426030826,-13.9470488124,-12.1634478576,59.8935007819,0.3696615872,0.044366267,-0.0054924403,0.0052875842,1.72461e-05,2.94197e-05,-0.0001985861,-0.0001499611,-0.0093291928,-0.0454353149,-0.6184878797,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0020541778,-0.2312479907,-14.1943230545,-12.229356846,61.9148330227,0.4355017618,0.0448444042,0.0060097134,0.0044529894,1.90334e-05,2.55905e-05,-0.0002340549,-0.000141737,-0.0088127613,-0.0474713749,-0.6266108765,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9775017946,-0.2694333511,-13.9413485678,-11.5153732471,59.140095893,0.4132366482,0.0576050451,-0.0077412491,0.0048345594,2.97402e-05,4.37689e-05,-0.0002593037,-0.0001766184,-0.0113770993,-0.0550197965,-0.6737407081,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9934354185,-0.2340274165,-14.0831596541,-12.0796807152,60.5552281134,0.4640393446,0.0463472941,0.0011254342,0.0042060493,1.96006e-05,3.03774e-05,-0.0002153562,-0.0001577045,-0.0100901233,-0.0462226241,-0.7083405451,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9942406555,-0.2867546176,-13.7948390436,-11.6154358322,58.1530080855,0.4493493646,0.046119804,-0.0042751738,0.0044221076,1.90144e-05,2.86742e-05,-0.0002357423,-0.0001451206,-0.0098151707,-0.0506931546,-0.6523379151,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0029903074,-0.2535502072,-13.8875476142,-12.0056348051,59.0970826927,0.2893917399,0.0532690394,0.0094829294,0.0058538706,2.5305e-05,3.85169e-05,-0.0002418532,-0.0001604246,-0.010073713,-0.0490872118,-0.6821819036,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.002464968,-0.2440106474,-13.9712619498,-12.06467148,59.7844328471,0.3941634939,0.0509001578,0.0041235275,0.0048710771,2.30364e-05,3.40991e-05,-0.000257129,-0.0001604899,-0.0103052164,-0.0521049615,-0.6974551713,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0106149879,-0.2773086618,-13.862934228,-11.8969076047,59.087174762,0.4550854345,0.0484704637,-0.000147876,0.0043409175,2.18356e-05,3.3371e-05,-0.0002210333,-0.0001679373,-0.0099684872,-0.0452960784,-0.7124486553,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9910139601,-0.2291215443,-14.1810409415,-12.033101512,60.8723841995,0.3953957895,0.0528071806,0.0127484213,0.0046232508,2.95039e-05,4.15669e-05,-0.0002491059,-0.0001931827,-0.0129117876,-0.0481702838,-0.8834630374,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9746952983,-0.2348022146,-14.2404188469,-11.7555449191,61.3896529212,0.4328418395,0.0457241902,-0.0077832792,0.0045507938,1.84334e-05,2.75764e-05,-0.000229439,-0.0001449183,-0.0097089536,-0.0476751703,-0.5828976257,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0007690102,-0.2652834331,-13.9533322319,-12.0191953694,60.6424634888,0.4426147499,0.0506993611,0.0005019564,0.004532971,2.33902e-05,3.48292e-05,-0.0002318717,-0.0001596975,-0.0098091539,-0.0523162806,-0.7265114527,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9980660754,-0.2421230191,-14.0283647168,-11.9851287769,59.8700491863,0.3809258702,0.0511830951,0.005451427,0.0049368462,2.31511e-05,3.42261e-05,-0.0002874807,-0.0001578289,-0.0100754097,-0.062661264,-0.7352364585,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0092348277,-0.1877156066,-14.4822595283,-12.6663946003,64.3929047928,0.3812372581,0.0432236888,-0.0066157301,0.0051821158,1.64336e-05,2.49206e-05,-0.0002069742,-0.0001346257,-0.0080393698,-0.0477417869,-0.6106733167,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9809041335,-0.2542542822,-13.9854004266,-11.6004228789,58.6159840384,0.2806381513,0.0563818253,0.0115249269,0.0057676497,2.91471e-05,4.62741e-05,-0.000253806,-0.0001806885,-0.0111919767,-0.0484204184,-0.7014900006,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9841944978,-0.2396440416,-14.0458827203,-11.9006435766,60.0803059284,0.3969928044,0.0456225043,0.000249648,0.0049760995,1.8322e-05,3.01911e-05,-0.0001843048,-0.0001579337,-0.0103060862,-0.0377069788,-0.6309262468,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9707985857,-0.240435951,-14.0652546032,-11.6028494671,58.8109646648,0.4249951394,0.0484557962,-0.0070741561,0.0045904097,2.06265e-05,3.0104e-05,-0.0002198769,-0.0001487309,-0.0093275194,-0.048056584,-0.5729284038,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.999343486,-0.2204316127,-14.1532658459,-12.1974877353,60.6988050882,0.3247549242,0.0445626928,0.0047733663,0.0055166136,1.82562e-05,3.12578e-05,-0.0002036461,-0.0001541987,-0.0100681318,-0.0423613403,-0.6819116033,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0031772984,-0.2341597619,-14.0724916243,-12.1827321174,60.5522912861,0.3785817666,0.047900572,0.0063380904,0.0049210715,2.04565e-05,3.08725e-05,-0.0002368447,-0.0001553236,-0.0100053708,-0.0477532754,-0.6702007399,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0230259184,-0.2334322609,-14.1163509629,-12.4467157673,61.653011309,0.2842105334,0.0496841423,0.0023826009,0.0059848575,2.20285e-05,3.68697e-05,-0.0002460099,-0.0001675431,-0.0106028066,-0.0497333801,-0.747016117,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0143788016,-0.2360013389,-14.0792220162,-12.3808324299,61.2767787675,0.4148526667,0.0505689653,-0.0047453771,0.0046319135,2.23419e-05,3.44881e-05,-0.0002397892,-0.0001743887,-0.0106114006,-0.0501365564,-0.6932222177,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0160227315,-0.2583941514,-13.9468064617,-12.1569188348,60.4121251734,0.3688980254,0.0558063411,0.0028743388,0.0052120384,2.95327e-05,4.64945e-05,-0.0002943218,-0.0001960042,-0.0130458576,-0.0560622399,-0.8503989654,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9765790951,-0.2497404061,-14.0899402758,-11.5758794473,59.3932914189,0.3904977066,0.0489972385,0.0008868315,0.0049284861,2.0936e-05,3.39419e-05,-0.0002154879,-0.0001627778,-0.0097733144,-0.0469798094,-0.6496230668,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9909664125,-0.2537651619,-13.9518207977,-11.9451652972,59.9383356529,0.4089164088,0.0500110468,0.0018183336,0.0047443358,2.20467e-05,3.74742e-05,-0.0002142611,-0.0001796421,-0.0120472549,-0.0446832945,-0.6999027119,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9790500971,-0.2217897375,-14.2287648948,-11.9077415216,60.6897829139,0.4329269007,0.0412254996,-0.0013912598,0.0044596545,1.48615e-05,2.12232e-05,-0.0001978278,-0.0001259761,-0.0081537396,-0.0423116065,-0.5498126335,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9570786261,-0.2372624195,-14.1714286803,-11.524993498,60.3395215692,0.4245953494,0.0518730153,-0.0012591294,0.0048119931,2.48915e-05,3.9491e-05,-0.0002325096,-0.0001738248,-0.0119126721,-0.0457188171,-0.763701231,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,0.9956129104,-0.2360315784,-14.1152813268,-12.0076076394,60.7881068285,0.3930797845,0.0549138058,0.0014469506,0.0049824837,2.65788e-05,3.9184e-05,-0.0002608508,-0.0001683038,-0.0102418588,-0.0582900611,-0.7388361285,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0112994707,-0.2478995807,-14.0535596286,-12.1845479253,60.8119309661,0.4529202244,0.0547822726,-0.0006983661,0.0043997292,2.7794e-05,4.31865e-05,-0.0002908485,-0.0001824799,-0.0114417319,-0.0617097544,-0.7790215859,250,250
1,-0.25,-14,-12,60,0.4,0.05,0,1.0343722338,-0.2380457886,-14.0273636748,-12.5195225018,60.7088699994,0.3932975029,0.0473009271,-0.0040454787,0.0048248888,1.91888e-05,2.88531e-05,-0.0002600484,-0.0001437971,-0.009527551,-0.0562039417,-0.6765043315,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9711537213,-0.2569760597,-13.7820581793,-11.574554648,57.8043518534,0.426549281,0.0478922441,0.006241886,0.0043066068,2.16136e-05,3.0752e-05,-0.0002391787,-0.0001552417,-0.0098596869,-0.0437757638,-0.6478723959,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9979568316,-0.2431809847,-14.0443373598,-12.074267669,60.5482671422,0.408505148,0.0525680976,-0.0090411631,0.0045749218,2.34076e-05,3.53726e-05,-0.0002236414,-0.0001635698,-0.0104883054,-0.0521766892,-0.6948350236,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9843465877,-0.2481832397,-13.9055553846,-11.7557054955,58.4263072484,0.3517757508,0.0599433024,0.0033019152,0.0052718027,3.25972e-05,5.03749e-05,-0.0002406877,-0.0001845582,-0.011425885,-0.0500719016,-0.8325989125,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,1.0164499981,-0.2679230009,-13.8698788346,-12.128404277,59.69932967,0.412829087,0.0496629452,-0.0018098815,0.0046901821,2.15943e-05,3.36775e-05,-0.0002212888,-0.0001547145,-0.0096639383,-0.0532870994,-0.7442997785,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9856516584,-0.2471329388,-14.0246976534,-11.7621694339,58.8993698603,0.5577951815,0.0380758997,0.0022413142,0.003134735,1.3791e-05,1.77015e-05,-0.0001508117,-0.0001112975,-0.0068658935,-0.0346708057,-0.5008136566,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,1.0129908215,-0.2392072464,-14.1020288641,-12.3066388286,61.2500064112,0.4272075132,0.0438869756,0.0019312236,0.0044258413,1.65539e-05,2.4434e-05,-0.0002209821,-0.0001369619,-0.008613552,-0.0449274785,-0.5570226662,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9998400413,-0.2472602211,-14.0713734694,-11.9313398717,60.0889369055,0.5154058906,0.0436470758,-0.0060526934,0.0035734849,1.67793e-05,2.50486e-05,-0.0002022403,-0.0001407228,-0.009000639,-0.0416444139,-0.5741222586,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,1.0145549703,-0.2450182457,-14.012278762,-12.212441144,60.4592677049,0.4675384525,0.0431529129,0.0031317522,0.0039534897,1.63046e-05,2.25428e-05,-0.0002112259,-0.0001401294,-0.0090222945,-0.0436525188,-0.6296735271,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9846206683,-0.2430740111,-14.0095319386,-11.8086720526,58.9883111154,0.429705926,0.0485702273,-0.0070831654,0.0043984055,2.01362e-05,3.40412e-05,-0.0002158135,-0.0001552081,-0.0096423438,-0.0476598546,-0.5850807607,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,1.0190261055,-0.2758952319,-13.8733641638,-12.1640083955,60.283279923,0.335328524,0.0526206006,-0.0054808303,0.0055433444,2.32196e-05,3.62511e-05,-0.000273479,-0.0001558835,-0.0100898106,-0.0582354182,-0.6849353984,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9933689245,-0.2504796833,-13.8645164384,-11.9899608134,58.9821698645,0.3896649872,0.0587024161,0.0023343366,0.0048598995,2.94386e-05,4.55347e-05,-0.0002642942,-0.000173112,-0.0107884835,-0.0602379317,-0.7609063753,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9870066753,-0.228154479,-14.2446250847,-11.9045370692,60.8217261809,0.3840008076,0.0495322922,0.0036916474,0.0049708478,2.25014e-05,3.29707e-05,-0.0002118844,-0.0001458138,-0.009015404,-0.0447923732,-0.6705365425,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,1.0302973865,-0.2523966741,-14.0025479566,-12.3903069787,60.3266202555,0.4073424129,0.0536521936,-0.0023073202,0.0047586815,2.45145e-05,3.82334e-05,-0.0002924834,-0.000164801,-0.0099663812,-0.0661062835,-0.752049732,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9964769823,-0.2410111987,-13.9666363654,-11.9385302921,58.9069348382,0.3757633494,0.0526995793,0.0127304483,0.004644028,2.56295e-05,3.70877e-05,-0.0002571696,-0.0001579132,-0.0103487805,-0.0513698307,-0.7237335092,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.950506299,-0.2419663677,-14.0595742883,-11.4337023335,59.9538569722,0.3965044877,0.0491853771,0.0114056369,0.0044363343,2.19155e-05,2.89636e-05,-0.0002098549,-0.0001399358,-0.0091463793,-0.0425856376,-0.6029816879,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9991759833,-0.2589731907,-13.9554166248,-11.9417631296,59.9875097175,0.3949475372,0.0521967976,-0.0065022299,0.0046608024,2.29363e-05,3.69715e-05,-0.000219527,-0.0001755327,-0.0101834763,-0.0497098656,-0.6809498095,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.9861941814,-0.2270349975,-14.1273444386,-11.9760967404,60.7428579205,0.3533477952,0.0522644274,0.0003902818,0.005176932,2.41053e-05,3.81848e-05,-0.0002517025,-0.0001703917,-0.0099527889,-0.0526894074,-0.7369972897,260,260
1,-0.25,-14,-12,60,0.4,0.05,0,0.997155193,-0.2692852907,-13.7779202476,-11.8609949963,58.4696771718,0.4263086012,0.0491116543,-0.0089904304,0.004423733,2.05342e-05,2.9589e-05,-0.0002484555,-0.000140142,-0.0089307972,-0.0557840461,-0.6191996293,260,260
